volume_id,sample_count,supported_pixels,support_weight_sum,method,tau_hold,high_risk_prevalence,auprc,auroc
file_brain_AXT2_207_2070039,16,3276800,955408.600769043,B6,1.7366089820861816,0.30080066272364986,0.37535636180250664,0.6169887186625918
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,C0,1.7366089820861816,0.3273993267009435,0.9163603846861654,0.9660416687798427
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,U1,1.7366089820861816,0.3273993267009435,0.7874079708225057,0.8863659971051158
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,U2a,1.7366089820861816,0.3273993267009435,0.30362904396967,0.5054338769523864
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,U2b,1.7366089820861816,0.3273993267009435,0.2967028885704443,0.5076668348736284
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B1,1.7366089820861816,0.3273993267009435,0.5698307863014497,0.7684672934243184
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B2,1.7366089820861816,0.3273993267009435,0.5837113657329563,0.7850438481934947
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B3,1.7366089820861816,0.3273993267009435,0.40915388433327565,0.5825924623850313
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B4,1.7366089820861816,0.3273993267009435,0.7343890873408838,0.844304662670091
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B5,1.7366089820861816,0.3273993267009435,0.32744300423540273,0.5001032274610364
file_brain_AXT2_207_2070054,16,3276800,899789.96484375,B6,1.7366089820861816,0.3273993267009435,0.44459253692406,0.7156565700391784
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,C0,1.7366089820861816,0.2952579932181686,0.9101222812952929,0.9597276408659852
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,U1,1.7366089820861816,0.2952579932181686,0.8012729511245892,0.9020521788088268
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,U2a,1.7366089820861816,0.2952579932181686,0.3287841709002035,0.5969070461267366
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,U2b,1.7366089820861816,0.2952579932181686,0.3321518458904587,0.6417313118283834
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B1,1.7366089820861816,0.2952579932181686,0.5715363488808138,0.8065429663557967
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B2,1.7366089820861816,0.2952579932181686,0.5759895417920021,0.8196658310316225
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B3,1.7366089820861816,0.2952579932181686,0.4461956368804272,0.6207853976963854
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B4,1.7366089820861816,0.2952579932181686,0.5363196846588912,0.7847766851820396
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B5,1.7366089820861816,0.2952579932181686,0.29544619812243256,0.5002291765578537
file_brain_AXT2_207_2070194,16,3276800,832136.7465820312,B6,1.7366089820861816,0.2952579932181686,0.49290611542927604,0.7704138747990948
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,C0,1.7366089820861816,0.288903230827631,0.8102327723148376,0.9145538361380723
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,U1,1.7366089820861816,0.288903230827631,0.6757082569491187,0.8244983688078517
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,U2a,1.7366089820861816,0.288903230827631,0.318230668290914,0.5906518269566258
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,U2b,1.7366089820861816,0.288903230827631,0.3357454552685496,0.651924598734022
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B1,1.7366089820861816,0.288903230827631,0.5091701423215809,0.7740681437781294
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B2,1.7366089820861816,0.288903230827631,0.5125686868129059,0.7825081051126275
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B3,1.7366089820861816,0.288903230827631,0.3698087097976496,0.5627830277758425
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B4,1.7366089820861816,0.288903230827631,0.47317259523019223,0.7502466217200415
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B5,1.7366089820861816,0.288903230827631,0.2891025722015247,0.5002134944905885
file_brain_AXT2_207_2070208,16,3276800,845937.884765625,B6,1.7366089820861816,0.288903230827631,0.4638290117218708,0.760710262847647
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,C0,1.7366089820861816,0.3381177428887136,0.8172780941312272,0.9124160663695878
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,U1,1.7366089820861816,0.3381177428887136,0.7490257357282788,0.8721163950659736
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,U2a,1.7366089820861816,0.3381177428887136,0.3645674867325654,0.603969423352644
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,U2b,1.7366089820861816,0.3381177428887136,0.4201228549703515,0.688296891950848
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,B1,1.7366089820861816,0.3381177428887136,0.5620588499828139,0.7728005703766584
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,B2,1.7366089820861816,0.3381177428887136,0.5622090519699838,0.7833360558814626
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,B3,1.7366089820861816,0.3381177428887136,0.4600632876582164,0.6100832816427446
file_brain_AXT2_207_2070280,16,3276800,859531.2122192383,B4,1.7366089820861816,0.3381177428887136,0.5370290985395677,0.7603769499464629
