threshold_name,threshold_value,volume_id,sample_count,supported_pixels,support_weight_sum,method,high_risk_prevalence,auprc,auroc
q95,2.0520856380462646,file_brain_AXT2_200_2000362,16,4866048,1371689.7202148438,B6,0.1805122216344091,0.2718643441589082,0.7043491304295169
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,C0,0.4021836625418331,0.7451020131186934,0.856461607678888
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U1,0.4021836625418331,0.6745106737020418,0.7546825915278351
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U2a,0.4021836625418331,0.46349371685920254,0.6338843133272184
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U2b,0.4021836625418331,0.5454386313987695,0.741280669461379
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B1,0.4021836625418331,0.5345265790199489,0.7188133057921159
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B2,0.4021836625418331,0.5302712032599086,0.7185408304712947
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B3,0.4021836625418331,0.4134839590598419,0.4815541847633169
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B4,0.4021836625418331,0.49325189938155334,0.673329497174542
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B5,0.4021836625418331,0.40523600073160226,0.5029673152106025
q85,1.4107755422592163,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B6,0.4021836625418331,0.6030848056596099,0.763141832891008
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,C0,0.14699588287625742,0.36679707168043746,0.789667168160483
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U1,0.14699588287625742,0.367927868336283,0.7143202762245136
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U2a,0.14699588287625742,0.1591716667653759,0.5753669885513516
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,U2b,0.14699588287625742,0.19021526897702176,0.6539342179769098
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B1,0.14699588287625742,0.2105271504157356,0.6765251481989898
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B2,0.14699588287625742,0.20803032768691399,0.6745613102617573
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B3,0.14699588287625742,0.15779418355320404,0.49058198284483784
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B4,0.14699588287625742,0.18001479094546508,0.6253018920273394
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B5,0.14699588287625742,0.15009124399888094,0.5038042649267511
q95,2.0520856380462646,file_brain_AXT2_200_6001972,16,4866048,1424020.3322753906,B6,0.14699588287625742,0.2439579226001598,0.7134152966567593
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,C0,0.35942950952730446,0.8610257910327692,0.9165637468648882
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U1,0.35942950952730446,0.7273326152293638,0.8389880473756991
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U2a,0.35942950952730446,0.46671503240681267,0.6664298827983903
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U2b,0.35942950952730446,0.45342617355865766,0.7011247721612188
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B1,0.35942950952730446,0.6034077234040447,0.7859956836391851
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B2,0.35942950952730446,0.607892903830593,0.7922782037745567
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B3,0.35942950952730446,0.4258980063881345,0.5493089372562268
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B4,0.35942950952730446,0.587729057901307,0.7749605725118816
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B5,0.35942950952730446,0.35998626159255437,0.5008869854200367
q85,1.4107755422592163,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B6,0.35942950952730446,0.5562842816200521,0.7591300725272687
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,C0,0.1190945782448422,0.6604257911126837,0.9249383932533541
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U1,0.1190945782448422,0.4684368305624473,0.8469961058663165
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U2a,0.1190945782448422,0.15616509903582382,0.6216583805378894
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,U2b,0.1190945782448422,0.11717352655703259,0.5492697449395056
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B1,0.1190945782448422,0.29162205198370783,0.7777183056840424
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B2,0.1190945782448422,0.2947471060813208,0.7852533027397489
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B3,0.1190945782448422,0.1950030203372141,0.6131899493370129
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B4,0.1190945782448422,0.24712528486645435,0.7551292996739869
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B5,0.1190945782448422,0.11937934960026285,0.5008928470703812
q95,2.0520856380462646,file_brain_AXT2_200_6002111,16,4866048,1237814.7913208008,B6,0.1190945782448422,0.20028014749189374,0.7016596793245578
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,C0,0.5059447015018889,0.9405554118483714,0.9490010415408404
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U1,0.5059447015018889,0.8938338274985196,0.8924170864055436
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U2a,0.5059447015018889,0.6668187997440375,0.7353105844366579
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U2b,0.5059447015018889,0.7512036016343274,0.8466794836682214
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B1,0.5059447015018889,0.7960655461941548,0.8410256888424643
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B2,0.5059447015018889,0.8005612749356003,0.8487023501110587
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B3,0.5059447015018889,0.5646417853194616,0.5345052230947589
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B4,0.5059447015018889,0.7830556324416036,0.8264219559259816
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B5,0.5059447015018889,0.5070929764063618,0.5017067941548876
q85,1.4107755422592163,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B6,0.5059447015018889,0.7905524342589766,0.8524814417479275
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,C0,0.15300283656692865,0.6715268608470236,0.9048174242753692
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U1,0.15300283656692865,0.5811689177100708,0.8569477763859381
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U2a,0.15300283656692865,0.20670409739033627,0.6411242371551409
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,U2b,0.15300283656692865,0.18841090794609383,0.658115598641933
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B1,0.15300283656692865,0.37197003153459823,0.7953906161191618
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B2,0.15300283656692865,0.37339547730952394,0.8019970167395457
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B3,0.15300283656692865,0.2356707470127283,0.5675744466365016
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B4,0.15300283656692865,0.3086002305417643,0.7583232615912365
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B5,0.15300283656692865,0.15417819497019095,0.5020317726616321
q95,2.0520856380462646,file_brain_AXT2_200_6002151,14,4257792,1070429.883972168,B6,0.15300283656692865,0.2961495063346383,0.7691710448703838
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,C0,0.5071691601974008,0.9140313441137298,0.9272132937315314
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U1,0.5071691601974008,0.8497913444993626,0.8445828367731235
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2a,0.5071691601974008,0.6319957491860472,0.6991733872540591
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2b,0.5071691601974008,0.7140451246060678,0.8149195762859621
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B1,0.5071691601974008,0.7182988881433101,0.8064144664472561
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B2,0.5071691601974008,0.7189567203208832,0.8112644033343881
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B3,0.5071691601974008,0.49617679176724927,0.4185337006256184
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B4,0.5071691601974008,0.7201056873775189,0.7872609116671676
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B5,0.5071691601974008,0.508375236627142,0.5015618055889086
q85,1.4107755422592163,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B6,0.5071691601974008,0.7616913828066186,0.8313317127924063
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,C0,0.1619825668949359,0.5583351863012957,0.8749169332221398
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U1,0.1619825668949359,0.48189015406710056,0.8188756415252477
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2a,0.1619825668949359,0.2043417775336285,0.6212686226783808
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,U2b,0.1619825668949359,0.18339255094494844,0.6086125654119845
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B1,0.1619825668949359,0.3154994947683937,0.7646817100256104
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B2,0.1619825668949359,0.31836513960360335,0.7725468330073341
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B3,0.1619825668949359,0.2218761116424326,0.5410080333977406
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B4,0.1619825668949359,0.29138422964678395,0.732004940932217
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B5,0.1619825668949359,0.16286316880927373,0.5016830523672661
q95,2.0520856380462646,file_brain_AXT2_200_6002242,16,4866048,1352257.782836914,B6,0.1619825668949359,0.2690618462049166,0.7289543896173369
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,C0,0.4388406158801551,0.8477789356771487,0.8959607214559768
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U1,0.4388406158801551,0.7401439019434453,0.7979422701387707
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2a,0.4388406158801551,0.5518193577419208,0.6826442613756273
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2b,0.4388406158801551,0.6004355078857566,0.7686983273895361
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B1,0.4388406158801551,0.6223673119295684,0.7586067007322851
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B2,0.4388406158801551,0.613669814264527,0.7613112345942461
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B3,0.4388406158801551,0.5090668989626528,0.5450946913522497
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B4,0.4388406158801551,0.6241184942213499,0.749435762969208
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B5,0.4388406158801551,0.4402670880063421,0.5017595236121624
q85,1.4107755422592163,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B6,0.4388406158801551,0.6461568668824065,0.7853234952518224
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,C0,0.13005414192675557,0.5208541304052791,0.8596056587239702
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U1,0.13005414192675557,0.3167162555874657,0.7696325113728294
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2a,0.13005414192675557,0.14472137402893162,0.5881948330813743
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,U2b,0.13005414192675557,0.14267006944218918,0.5980780339568589
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B1,0.13005414192675557,0.22930632008091942,0.71910437508735
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B2,0.13005414192675557,0.223817285667169,0.7219076756115803
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B3,0.13005414192675557,0.18805470483457024,0.5787370736082842
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B4,0.13005414192675557,0.20236465223452935,0.6853626473554091
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B5,0.13005414192675557,0.13144202359609597,0.5024566000400654
q95,2.0520856380462646,file_brain_AXT2_200_6002524,16,4866048,1313568.400817871,B6,0.13005414192675557,0.19502962247667174,0.6943486271338792
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,C0,0.582817065725882,0.9727030953539141,0.9669302461420937
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U1,0.582817065725882,0.9295955783995765,0.9199569310485375
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2a,0.582817065725882,0.6025650956287513,0.5959101011560494
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2b,0.582817065725882,0.7794991607012044,0.7772813585766644
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B1,0.582817065725882,0.8772600013082281,0.8854990802945794
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B2,0.582817065725882,0.8784961711104315,0.8901817521051574
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B3,0.582817065725882,0.6121569302758806,0.4490480959398756
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B4,0.582817065725882,0.8655247041762207,0.8441996616338546
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B5,0.582817065725882,0.5836801186913037,0.5013326967459731
q85,1.4107755422592163,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B6,0.582817065725882,0.8605332505855396,0.8903797262838418
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,C0,0.220814020196256,0.6745465465322121,0.9034533885286388
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U1,0.220814020196256,0.5371840556144712,0.8465951514091486
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2a,0.220814020196256,0.20719527967427254,0.5019412947736726
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,U2b,0.220814020196256,0.20642821873212214,0.5120204482529993
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B1,0.220814020196256,0.36409963704735265,0.7336632129253038
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B2,0.220814020196256,0.35809322226224394,0.7301850901768377
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B3,0.220814020196256,0.279152005508667,0.5240310699624524
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B4,0.220814020196256,0.44303810663901333,0.7648727328651324
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B5,0.220814020196256,0.2211859188712594,0.5007516402928095
q95,2.0520856380462646,file_brain_AXT2_201_2010625,16,4866048,1526531.1844482422,B6,0.220814020196256,0.33860635166820996,0.727626252653717
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,C0,0.5062202843311892,0.9059675365149833,0.9171291731820609
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U1,0.5062202843311892,0.8614949232894401,0.8689318475627862
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2a,0.5062202843311892,0.6602889437241528,0.7331494196340153
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2b,0.5062202843311892,0.6956855713302242,0.8039541518818948
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B1,0.5062202843311892,0.7460095274695249,0.8319925900605488
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B2,0.5062202843311892,0.7501848993699574,0.8398170610522566
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B3,0.5062202843311892,0.4865999458245211,0.40686539114406095
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B4,0.5062202843311892,0.7546488424449094,0.8171429402571986
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B5,0.5062202843311892,0.5068065209192735,0.5006485806839508
q85,1.4107755422592163,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B6,0.5062202843311892,0.7441724713027853,0.8241204376369032
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,C0,0.16617370040809373,0.5998011435194176,0.8830379409725706
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U1,0.16617370040809373,0.5160954154733728,0.8483699267397498
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2a,0.16617370040809373,0.19924950123633683,0.6138897685780889
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,U2b,0.16617370040809373,0.17267800553278256,0.5828115620040781
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B1,0.16617370040809373,0.3293592768684381,0.7762882476903891
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B2,0.16617370040809373,0.3383716304926424,0.7862107176751394
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B3,0.16617370040809373,0.2001648834541761,0.5189353035773102
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B4,0.16617370040809373,0.2870373524107571,0.7319960021032657
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B5,0.16617370040809373,0.16608733661228473,0.4993774068996263
q95,2.0520856380462646,file_brain_AXT2_202_2020189,16,3276800,832246.7815551758,B6,0.16617370040809373,0.29324192739916227,0.7428818001169735
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,C0,0.5104190149692848,0.929281629021425,0.9398368351827608
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U1,0.5104190149692848,0.8294506154996208,0.8646273098149826
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2a,0.5104190149692848,0.6397369313887588,0.7141343915862998
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2b,0.5104190149692848,0.7617427268866044,0.8475871953033312
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B1,0.5104190149692848,0.8171953176044316,0.8627255278635626
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B2,0.5104190149692848,0.818946227439331,0.8673876809670854
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B3,0.5104190149692848,0.6168080117810537,0.5898061573563822
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B4,0.5104190149692848,0.7763184548629628,0.8257168238703702
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B5,0.5104190149692848,0.5116270591524669,0.5016275238662231
q85,1.4107755422592163,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B6,0.5104190149692848,0.8032920569517232,0.8643011212134778
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,C0,0.16256769088974896,0.635736874861862,0.8916640288407148
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U1,0.16256769088974896,0.4155504295115634,0.8092292963003356
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2a,0.16256769088974896,0.18355466496428474,0.5960405339035899
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,U2b,0.16256769088974896,0.17800344540068086,0.6018291707147372
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B1,0.16256769088974896,0.36385701326744,0.7796076828752558
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B2,0.16256769088974896,0.36732338935671066,0.7882014961558853
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B3,0.16256769088974896,0.2740781704358517,0.6300474086180603
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B4,0.16256769088974896,0.31093309562857757,0.7474005792214631
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B5,0.16256769088974896,0.16255520756625855,0.49998649509204646
q95,2.0520856380462646,file_brain_AXT2_203_2030254,16,4816896,1222822.4818725586,B6,0.16256769088974896,0.2923893774346232,0.7413118827545331
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,C0,0.5070196884553315,0.9340153388017477,0.9416374552114596
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U1,0.5070196884553315,0.8680668211705675,0.8732739053337277
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2a,0.5070196884553315,0.6075455719092332,0.6871156233690667
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2b,0.5070196884553315,0.6765519211901545,0.7927699880902624
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B1,0.5070196884553315,0.7821592204465229,0.8365767606832479
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B2,0.5070196884553315,0.7831623809546899,0.8398841865305109
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B3,0.5070196884553315,0.648482145974923,0.6183443413629822
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B4,0.5070196884553315,0.7351848142674393,0.7980591323941933
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B5,0.5070196884553315,0.5085581953599937,0.5019794594938616
q85,1.4107755422592163,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B6,0.5070196884553315,0.7611649185368932,0.8333440148118665
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,C0,0.17501206415353654,0.6048892303853514,0.8794601419805258
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U1,0.17501206415353654,0.5182518416030231,0.8173046615662689
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2a,0.17501206415353654,0.18631460296284155,0.5778556833629074
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,U2b,0.17501206415353654,0.1813810796665856,0.5842698064776168
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B1,0.17501206415353654,0.3460210570731489,0.7525217195992675
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B2,0.17501206415353654,0.3493581819289413,0.7576579691048999
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B3,0.17501206415353654,0.28754734193789405,0.6249555976413209
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B4,0.17501206415353654,0.2873894380408514,0.7118263817088426
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B5,0.17501206415353654,0.17494217448150615,0.49970058547493884
q95,2.0520856380462646,file_brain_AXT2_203_2030256,16,4816896,1253322.819946289,B6,0.17501206415353654,0.26793291848578227,0.7047599406812903
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,C0,0.47628538459597497,0.9146381391655005,0.9305353722867029
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U1,0.47628538459597497,0.8418550337034473,0.8503237472418714
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U2a,0.47628538459597497,0.5631289854697387,0.6620053085471996
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,U2b,0.47628538459597497,0.6184645040609511,0.7603257185610518
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B1,0.47628538459597497,0.7740959036786776,0.836013824347803
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B2,0.47628538459597497,0.7797730495707164,0.8425655719977498
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B3,0.47628538459597497,0.5910775612764647,0.5707153249868866
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B4,0.47628538459597497,0.7282411802098248,0.7970437729484913
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B5,0.47628538459597497,0.4768481800085769,0.5007351116618736
q85,1.4107755422592163,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,B6,0.47628538459597497,0.7528679673636988,0.8317455352975738
q95,2.0520856380462646,file_brain_AXT2_203_2030354,16,4816896,1298233.7135009766,C0,0.1428560877958815,0.49266657784753454,0.8703855757094451
